
episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers
97,S,4969,0,325,2,0
9,S,4910,0,325,2,0
98,S,4999,0,325,2,0
10,S,4999,0,325,2,0
73,S,4956,0,325,2,0
74,S,4999,0,325,2,0
17,S,439,0,325,2,0
99,S,4993,0,325,2,0
100,S,4999,0,325,2.25,0
18,S,4999,0,325,2,0
105,S,4951,0,325,3.5,0
75,S,4986,0,325,2,0
76,S,4999,0,325,2,0
106,S,4999,0,325,3.75,0
103,S,4968,0,325,3,0
104,S,4999,0,325,3.25,0
69,S,4867,0,325,2,0
31,S,4956,0,325,2,0
70,S,4999,0,325,2,0
32,S,4999,0,325,2,0
11,S,4958,0,325,2,0
12,S,4999,0,325,2,0
83,S,4906,0,325,2,0
84,S,4999,0,325,2,0
19,S,4961,0,325,2,0
20,S,4999,0,325,2,0
95,S,4911,0,325,2,0
96,S,4999,0,325,2,0
33,S,4971,0,325,2,0
34,S,4999,0,325,2,0
71,S,4969,0,325,2,0
72,S,4999,0,325,2,0
77,S,4955,0,325,2,0
78,S,4999,0,325,2,0
101,S,4943,0,325,2.5,0
102,S,4999,0,325,2.75,0
97,S,4982,0,325,2,0
98,S,4999,0,325,2,0
73,S,4987,0,325,2,0
21,S,4974,0,325,2,0
74,S,4999,0,325,2,0
79,S,4989,0,325,2,0
22,S,4999,0,325,2,0
80,S,4999,0,325,2,0
85,S,4966,0,325,2,0
86,S,4999,0,325,2,0
35,S,4977,0,325,2,0
99,S,4989,0,325,2,0
23,S,4992,0,325,2,0
36,S,4999,0,325,2,0
24,S,4999,0,325,2,0
100,S,4999,0,325,2.25,0
75,S,4990,0,325,2,0
76,S,4999,0,325,2,0
25,S,4994,0,325,2,0
26,S,4999,0,325,2,0
37,S,4993,0,325,2,0
38,S,4999,0,325,2,0
107,S,4925,0,325,4,0
108,S,4999,0,325,4.25,0
39,S,4990,0,325,2,0
40,S,4999,0,325,2,0
77,S,4981,0,325,2,0
78,S,4999,0,325,2,0
103,S,4960,0,325,3,0
104,S,4999,0,325,3.25,0
27,S,4982,0,325,2,0
28,S,4999,0,325,2,0
87,S,4969,0,325,2,0
88,S,4999,0,325,2,0
41,S,4987,0,325,2,0
42,S,4999,0,325,2,0
89,S,4995,0,325,2,0
90,S,4999,0,325,2,0
79,S,4980,0,325,2,0
105,S,4981,0,325,3.5,0
80,S,4999,0,325,2,0
91,S,4992,0,325,2,0
106,S,4999,0,325,3.75,0
92,S,4999,0,325,2,0
101,S,4955,0,325,2.5,0
102,S,4999,0,325,2.75,0
81,S,4946,0,325,2,0
82,S,4999,0,325,2,0
43,S,4981,0,325,2,0
44,S,4999,0,325,2,0
13,S,4902,0,325,2,0
81,S,4985,0,325,2,0
14,S,4999,0,325,2,0
82,S,4999,0,325,2,0
45,S,4994,0,325,2,0
46,S,4999,0,325,2,0
93,S,4981,0,325,2,0
94,S,4999,0,325,2,0
15,S,4989,0,325,2,0
16,S,4999,0,325,2,0
105,S,4872,0,325,3.5,0
106,S,4999,0,325,3.75,0
107,S,4967,0,325,4,0
108,S,4999,0,325,4.25,0
83,S,4982,0,325,2,0
83,S,4970,0,325,2,0
84,S,4999,0,325,2,0
47,S,4982,0,325,2,0
84,S,4999,0,325,2,0
95,S,4986,0,325,2,0
48,S,4999,0,325,2,0
96,S,4999,0,325,2,0
85,S,4994,0,325,2,0
86,S,4999,0,325,2,0
49,S,4994,0,325,2,0
17,S,4985,0,325,2,0
50,S,4999,0,325,2,0
18,S,4999,0,325,2,0
85,S,4991,0,325,2,0
86,S,4999,0,325,2,0
51,S,4992,0,325,2,0
52,S,4999,0,325,2,0
53,S,4998,0,325,2,0
97,S,4982,0,325,2,0
54,S,4999,0,325,2,0
98,S,4999,0,325,2,0
87,S,4986,0,325,2,0
103,S,4944,0,325,3,0
88,S,4999,0,325,2,0
87,S,4982,0,325,2,0
104,S,4999,0,325,3.25,0
88,S,4999,0,325,2,0
19,S,4982,0,325,2,0
20,S,4999,0,325,2,0
109,S,4892,0,325,4.5,0
110,S,4999,0,325,4.75,0
89,S,4982,0,325,2,0
90,S,4999,0,325,2,0
89,S,4982,0,325,2,0
90,S,4999,0,325,2,0
105,S,4979,0,325,3.5,0
109,S,4557,0,325,4.5,0
106,S,4999,0,325,3.75,0
110,S,4999,0,325,4.75,0
91,S,4992,0,325,2,0
92,S,4999,0,325,2,0
99,S,4964,0,325,2,0
100,S,4999,0,325,2.25,0
91,S,4983,0,325,2,0
92,S,4999,0,325,2,0
93,S,4996,0,325,2,0
94,S,4999,0,325,2,0
93,S,4985,0,325,2,0
101,S,4988,0,325,2.5,0
94,S,4999,0,325,2,0
102,S,4999,0,325,2.75,0
95,S,4994,0,325,2,0
96,S,4999,0,325,2,0
103,S,4987,0,325,3,0
104,S,4999,0,325,3.25,0
55,S,4930,0,325,2,0
56,S,4999,0,325,2,0
95,S,4975,0,325,2,0
96,S,4999,0,325,2,0
21,S,4931,0,325,2,0
22,S,4999,0,325,2,0
107,S,4950,0,325,4,0
108,S,4999,0,325,4.25,0
57,S,4989,0,325,2,0
111,S,4939,0,325,5,0
58,S,4999,0,325,2,0
112,S,4999,0,325,5.25,0
23,S,4990,0,325,2,0
24,S,4999,0,325,2,0
59,S,4995,0,325,2,0
60,S,4999,0,325,2,0
61,S,4992,0,325,2,0
62,S,4999,0,325,2,0
113,S,4983,0,325,5.5,0
114,S,4999,0,325,5.75,0
109,S,4974,0,325,4.5,0
25,S,4984,0,325,2,0
26,S,4999,0,325,2,0
110,S,4999,0,325,4.75,0
105,S,4947,0,325,3.5,0
106,S,4999,0,325,3.75,0
97,S,4957,0,325,2,0
98,S,4999,0,325,2,0
63,S,4974,0,325,2,0
107,S,4849,0,325,4,0
64,S,4999,0,325,2,0
108,S,4999,0,325,4.25,0
27,S,4976,0,325,2,0
28,S,4999,0,325,2,0
97,S,4924,0,325,2,0
98,S,4999,0,325,2,0
99,S,4985,0,325,2,0
100,S,4999,0,325,2.25,0
29,S,4989,0,325,2,0
30,S,4999,0,325,2,0
107,S,4972,0,325,4,0
108,S,4999,0,325,4.25,0
29,S,4780,0,325,2,0
30,S,4999,0,325,2,0
65,S,4968,0,325,2,0
66,S,4999,0,325,2,0
101,S,4975,0,325,2.5,0
102,S,4999,0,325,2.75,0
31,S,4985,0,325,2,0
32,S,4999,0,325,2,0
67,S,4993,0,325,2,0
68,S,4999,0,325,2,0
31,S,4961,0,325,2,0
32,S,4999,0,325,2,0
33,S,4995,0,325,2,0
34,S,4999,0,325,2,0
33,S,4977,0,325,2,0
34,S,4999,0,325,2,0
69,S,4974,0,325,2,0
70,S,4999,0,325,2,0
71,S,4998,0,325,2,0
35,S,4993,0,325,2,0
72,S,4999,0,325,2,0
36,S,4999,0,325,2,0
35,S,4990,0,325,2,0
36,S,4999,0,325,2,0
37,S,4990,0,325,2,0
38,S,4999,0,325,2,0
37,S,4977,0,325,2,0
38,S,4999,0,325,2,0
39,S,4979,0,325,2,0
40,S,4999,0,325,2,0
109,S,4914,0,325,4.5,0
110,S,4999,0,325,4.75,0
111,S,4866,0,325,5,0
112,S,4999,0,325,5.25,0
39,S,4979,0,325,2,0
40,S,4999,0,325,2,0
41,S,4980,0,325,2,0
42,S,4999,0,325,2,0
109,S,4727,0,325,4.5,0
110,S,4999,0,325,4.75,0
41,S,4987,0,325,2,0
73,S,4936,0,325,2,0
42,S,4999,0,325,2,0
74,S,4999,0,325,2,0
103,S,4901,0,325,3,0
104,S,4999,0,325,3.25,0
43,S,4987,0,325,2,0
44,S,4999,0,325,2,0
99,S,4866,0,325,2,0
100,S,4999,0,325,2.25,0
43,S,4994,0,325,2,0
44,S,4999,0,325,2,0
45,S,4992,0,325,2,0
105,S,4987,0,325,3.5,0
46,S,4999,0,325,2,0
106,S,4999,0,325,3.75,0
107,S,4991,0,325,4,0
108,S,4999,0,325,4.25,0
111,S,4956,0,325,5,0
112,S,4999,0,325,5.25,0
47,S,4968,0,325,2,0
113,S,4932,0,325,5.5,0
48,S,4999,0,325,2,0
114,S,4999,0,325,5.75,0
111,S,4923,0,325,5,0
112,S,4999,0,325,5.25,0
115,S,4774,0,325,6,0
116,S,4999,0,325,6.25,0
49,S,4980,0,325,2,0
50,S,4999,0,325,2,0
45,S,4934,0,325,2,0
46,S,4999,0,325,2,0
115,S,4966,0,325,6,0
116,S,4999,0,325,6.25,0
51,S,4982,0,325,2,0
52,S,4999,0,325,2,0
75,S,4907,0,325,2,0
76,S,4999,0,325,2,0
53,S,4994,0,325,2,0
54,S,4999,0,325,2,0
109,S,4929,0,325,4.5,0
110,S,4999,0,325,4.75,0
77,S,4993,0,325,2,0
78,S,4999,0,325,2,0
111,S,4991,0,325,5,0
112,S,4999,0,325,5.25,0
79,S,4995,0,325,2,0
80,S,4999,0,325,2,0
55,S,4987,0,325,2,0
111,S,4658,0,325,5,0
112,S,4999,0,325,5.25,0
56,S,4999,0,325,2,0
57,S,4993,0,325,2,0
117,S,4967,0,325,6.5,0
101,S,4889,0,325,2.5,0
58,S,4999,0,325,2,0
102,S,4999,0,325,2.75,0
118,S,4999,0,325,6.75,0
113,S,4930,0,325,5.5,0
114,S,4999,0,325,5.75,0
117,S,4944,0,325,6.5,0
118,S,4999,0,325,6.75,0
47,S,4940,0,325,2,0
48,S,4999,0,325,2,0
119,S,4982,0,325,7,0
120,S,4999,0,325,7.25,0
103,S,4979,0,325,3,0
104,S,4999,0,325,3.25,0
49,S,4992,0,325,2,0
50,S,4999,0,325,2,0
59,S,4974,0,325,2,0
60,S,4999,0,325,2,0
113,S,4959,0,325,5.5,0
114,S,4999,0,325,5.75,0
81,S,4935,0,325,2,0
82,S,4999,0,325,2,0
61,S,4956,0,325,2,0
62,S,4999,0,325,2,0
63,S,4981,0,325,2,0
64,S,4999,0,325,2,0
115,S,4901,0,325,6,0
116,S,4999,0,325,6.25,0
51,S,4889,0,325,2,0
52,S,4999,0,325,2,0
65,S,4948,0,325,2,0
66,S,4999,0,325,2,0
53,S,4989,0,325,2,0
54,S,4999,0,325,2,0
113,S,4772,0,325,5.5,0
114,S,4999,0,325,5.75,0
67,S,4983,0,325,2,0
68,S,4999,0,325,2,0
119,S,4843,0,325,7,0
120,S,4999,0,325,7.25,0
55,S,4972,0,325,2,0
56,S,4999,0,325,2,0
69,S,4959,0,325,2,0
70,S,4999,0,325,2,0
121,S,4814,0,325,7.5,0
122,S,4999,0,325,7.75,0
113,S,4757,0,325,5.5,0
57,S,4943,0,325,2,0
114,S,4999,0,325,5.75,0
58,S,4999,0,325,2,0
71,S,4962,0,325,2,0
59,S,4991,0,325,2,0
72,S,4999,0,325,2,0
60,S,4999,0,325,2,0
73,S,4994,0,325,2,0
74,S,4999,0,325,2,0
75,S,4995,0,325,2,0
76,S,4999,0,325,2,0
83,S,4789,0,325,2,0
84,S,4999,0,325,2,0
61,S,4974,0,325,2,0
62,S,4999,0,325,2,0
77,S,4981,0,325,2,0
78,S,4999,0,325,2,0
63,S,4989,0,325,2,0
64,S,4999,0,325,2,0
65,S,4995,0,325,2,0
66,S,4999,0,325,2,0
115,S,4860,0,325,6,0
116,S,4999,0,325,6.25,0
105,S,4712,0,325,3.5,0
106,S,4999,0,325,3.75,0
115,S,4910,0,325,6,0
116,S,4999,0,325,6.25,0
85,S,4940,0,325,2,0
86,S,4999,0,325,2,0
67,S,4953,0,325,2,0
68,S,4999,0,325,2,0
87,S,4993,0,325,2,0
88,S,4999,0,325,2,0
121,S,4816,0,325,7.5,0
122,S,4999,0,325,7.75,0
79,S,4925,0,325,2,0
80,S,4999,0,325,2,0
89,S,4982,0,325,2,0
90,S,4999,0,325,2,0
91,S,4998,0,325,2,0
69,S,4978,0,325,2,0
92,S,4999,0,325,2,0
70,S,4999,0,325,2,0
93,S,4992,0,325,2,0
94,S,4999,0,325,2,0
117,S,4762,0,325,6.5,0
118,S,4999,0,325,6.75,0
95,S,4994,0,325,2,0
71,S,4985,0,325,2,0
96,S,4999,0,325,2,0
72,S,4999,0,325,2,0
107,S,4931,0,325,4,0
108,S,4999,0,325,4.25,0
109,S,4365,0,325,4.5,0
110,S,4999,0,325,4.75,0
73,S,4991,0,325,2,0
81,S,4968,0,325,2,0
74,S,4999,0,325,2,0
82,S,4999,0,325,2,0
97,S,4988,0,325,2,0
83,S,4998,0,325,2,0
98,S,4999,0,325,2,0
84,S,4999,0,325,2,0
109,S,4989,0,325,4.5,0
110,S,4999,0,325,4.75,0
99,S,4993,0,325,2,0
3,S,71,0,325,2,0
117,S,4894,0,325,6.5,0
100,S,4999,0,325,2.25,0
118,S,4999,0,325,6.75,0
4,S,4999,0,325,2,0
111,S,4992,0,325,5,0
112,S,4999,0,325,5.25,0
101,S,4984,0,325,2.5,0
102,S,4999,0,325,2.75,0
75,S,4964,0,325,2,0
85,S,4967,0,325,2,0
76,S,4999,0,325,2,0
86,S,4999,0,325,2,0
5,S,4972,0,325,2,0
6,S,4999,0,325,2,0
103,S,4987,0,325,3,0
104,S,4999,0,325,3.25,0
111,S,4951,0,325,5,0
112,S,4999,0,325,5.25,0
119,S,4962,0,325,7,0
120,S,4999,0,325,7.25,0
7,S,4985,0,325,2,0
8,S,4999,0,325,2,0
77,S,4978,0,325,2,0
78,S,4999,0,325,2,0
117,S,4875,0,325,6.5,0
118,S,4999,0,325,6.75,0
79,S,4994,0,325,2,0
80,S,4999,0,325,2,0
9,S,4985,0,325,2,0
10,S,4999,0,325,2,0
113,S,4942,0,325,5.5,0
114,S,4999,0,325,5.75,0
105,S,4964,0,325,3.5,0
106,S,4999,0,325,3.75,0
113,S,4964,0,325,5.5,0
114,S,4999,0,325,5.75,0
119,S,4902,0,325,7,0
120,S,4999,0,325,7.25,0
81,S,4981,0,325,2,0
82,S,4999,0,325,2,0
87,S,4949,0,325,2,0
88,S,4999,0,325,2,0
115,S,4994,0,325,6,0
11,S,4981,0,325,2,0
116,S,4999,0,325,6.25,0
12,S,4999,0,325,2,0
13,S,4992,0,325,2,0
14,S,4999,0,325,2,0
89,S,4988,0,325,2,0
90,S,4999,0,325,2,0
91,S,4993,0,325,2,0
92,S,4999,0,325,2,0
83,S,4975,0,325,2,0
84,S,4999,0,325,2,0
85,S,4981,0,325,2,0
86,S,4999,0,325,2,0
15,S,4966,0,325,2,0
16,S,4999,0,325,2,0
87,S,4992,0,325,2,0
88,S,4999,0,325,2,0
89,S,4995,0,325,2,0
90,S,4999,0,325,2,0
93,S,4960,0,325,2,0
94,S,4999,0,325,2,0
91,S,4990,0,325,2,0
92,S,4999,0,325,2,0
17,S,4974,0,325,2,0
18,S,4999,0,325,2,0
93,S,4988,0,325,2,0
94,S,4999,0,325,2,0
115,S,4902,0,325,6,0
116,S,4999,0,325,6.25,0
121,S,4911,0,325,7.5,0
122,S,4999,0,325,7.75,0
19,S,4956,0,325,2,0
117,S,4884,0,325,6.5,0
118,S,4999,0,325,6.75,0
20,S,4999,0,325,2,0
21,S,4998,0,325,2,0
22,S,4999,0,325,2,0
119,S,4847,0,325,7,0
120,S,4999,0,325,7.25,0
95,S,4930,0,325,2,0
96,S,4999,0,325,2,0
23,S,4981,0,325,2,0
24,S,4999,0,325,2,0
123,S,4943,0,325,8,0
124,S,4999,0,325,8.25,0
121,S,4982,0,325,7.5,0
122,S,4999,0,325,7.75,0
95,S,4930,0,325,2,0
96,S,4999,0,325,2,0
121,S,4805,0,325,7.5,0
122,S,4999,0,325,7.75,0
123,S,4561,0,325,8,0
124,S,4999,0,325,8.25,0
123,S,4703,0,325,8,0
124,S,4999,0,325,8.25,0
25,S,4956,0,325,2,0
125,S,4985,0,325,8.5,0
26,S,4999,0,325,2,0
125,S,4958,0,325,8.5,0
126,S,4999,0,325,8.75,0
126,S,4999,0,325,8.75,0
97,S,4962,0,325,2,0
98,S,4999,0,325,2,0
27,S,4982,0,325,2,0
99,S,4988,0,325,2,0
28,S,4999,0,325,2,0
100,S,4999,0,325,2.25,0
29,S,4998,0,325,2,0
30,S,4999,0,325,2,0
31,S,4993,0,325,2,0
32,S,4999,0,325,2,0
97,S,4916,0,325,2,0
98,S,4999,0,325,2,0
99,S,4991,0,325,2,0
100,S,4999,0,325,2.25,0
101,S,4994,0,325,2.5,0
102,S,4999,0,325,2.75,0
123,S,4913,0,325,8,0
33,S,4980,0,325,2,0
124,S,4999,0,325,8.25,0
34,S,4999,0,325,2,0
117,S,4844,0,325,6.5,0
118,S,4999,0,325,6.75,0
35,S,4995,0,325,2,0
36,S,4999,0,325,2,0
127,S,4942,0,325,9,0
128,S,4999,0,325,9.25,0
127,S,4939,0,325,9,0
128,S,4999,0,325,9.25,0
103,S,4983,0,325,3,0
104,S,4999,0,325,3.25,0
101,S,4948,0,325,2.5,0
102,S,4999,0,325,2.75,0
107,S,4724,0,325,4,0
108,S,4999,0,325,4.25,0
103,S,4988,0,325,3,0
104,S,4999,0,325,3.25,0
123,S,4885,0,325,8,0
124,S,4999,0,325,8.25,0
105,S,4975,0,325,3.5,0
106,S,4999,0,325,3.75,0
37,S,4964,0,325,2,0
38,S,4999,0,325,2,0
39,S,4996,0,325,2,0
40,S,4999,0,325,2,0
41,S,4982,0,325,2,0
42,S,4999,0,325,2,0
119,S,4927,0,325,7,0
120,S,4999,0,325,7.25,0
109,S,4945,0,325,4.5,0
110,S,4999,0,325,4.75,0
43,S,4980,0,325,2,0
44,S,4999,0,325,2,0
129,S,4917,0,325,9.5,0
130,S,4999,0,325,9.75,0
125,S,4836,0,325,8.5,0
126,S,4999,0,325,8.75,0
125,S,4896,0,325,8.5,0
126,S,4999,0,325,8.75,0
45,S,4982,0,325,2,0
46,S,4999,0,325,2,0
107,S,4928,0,325,4,0
108,S,4999,0,325,4.25,0
47,S,4993,0,325,2,0
48,S,4999,0,325,2,0
49,S,4955,0,325,2,0
50,S,4999,0,325,2,0
121,S,4903,0,325,7.5,0
122,S,4999,0,325,7.75,0
51,S,4977,0,325,2,0
52,S,4999,0,325,2,0
53,S,4994,0,325,2,0
54,S,4999,0,325,2,0
109,S,4908,0,325,4.5,0
110,S,4999,0,325,4.75,0
125,S,4828,0,325,8.5,0
126,S,4999,0,325,8.75,0
55,S,4978,0,325,2,0
56,S,4999,0,325,2,0
57,S,4982,0,325,2,0
58,S,4999,0,325,2,0
111,S,4971,0,325,5,0
112,S,4999,0,325,5.25,0
127,S,4860,0,325,9,0
128,S,4999,0,325,9.25,0
127,S,4853,0,325,9,0
128,S,4999,0,325,9.25,0
105,S,4771,0,325,3.5,0
106,S,4999,0,325,3.75,0
59,S,4967,0,325,2,0
60,S,4999,0,325,2,0
129,S,4744,0,325,9.5,0
130,S,4999,0,325,9.75,0
113,S,4957,0,325,5.5,0
114,S,4999,0,325,5.75,0
61,S,4985,0,325,2,0
62,S,4999,0,325,2,0
119,S,4593,0,325,7,0
120,S,4999,0,325,7.25,0
63,S,4984,0,325,2,0
64,S,4999,0,325,2,0
65,S,4998,0,325,2,0
66,S,4999,0,325,2,0
67,S,4991,0,325,2,0
68,S,4999,0,325,2,0
121,S,4974,0,325,7.5,0
122,S,4999,0,325,7.75,0
69,S,4981,0,325,2,0
70,S,4999,0,325,2,0
123,S,4833,0,325,8,0
71,S,4990,0,325,2,0
124,S,4999,0,325,8.25,0
72,S,4999,0,325,2,0
73,S,4987,0,325,2,0
74,S,4999,0,325,2,0
75,S,4996,0,325,2,0
76,S,4999,0,325,2,0
107,S,4898,0,325,4,0
108,S,4999,0,325,4.25,0
77,S,4991,0,325,2,0
78,S,4999,0,325,2,0
111,S,4700,0,325,5,0
112,S,4999,0,325,5.25,0
79,S,4988,0,325,2,0
80,S,4999,0,325,2,0
129,S,4860,0,325,9.5,0
130,S,4999,0,325,9.75,0
81,S,4991,0,325,2,0
82,S,4999,0,325,2,0
83,S,4992,0,325,2,0
84,S,4999,0,325,2,0
123,S,4873,0,325,8,0
113,S,4942,0,325,5.5,0
124,S,4999,0,325,8.25,0
114,S,4999,0,325,5.75,0
85,S,4954,0,325,2,0
131,S,4640,0,325,10,0
86,S,4999,0,325,2,0
132,S,4999,0,325,10.25,0
87,S,4991,0,325,2,0
88,S,4999,0,325,2,0
115,S,4816,0,325,6,0
116,S,4999,0,325,6.25,0
129,S,4768,0,325,9.5,0
130,S,4999,0,325,9.75,0
89,S,4978,0,325,2,0
90,S,4999,0,325,2,0
109,S,4864,0,325,4.5,0
110,S,4999,0,325,4.75,0
91,S,4979,0,325,2,0
92,S,4999,0,325,2,0
115,S,4930,0,325,6,0
116,S,4999,0,325,6.25,0
93,S,4989,0,325,2,0
94,S,4999,0,325,2,0
131,S,4873,0,325,10,0
132,S,4999,0,325,10.25,0
95,S,4994,0,325,2,0
96,S,4999,0,325,2,0
125,S,4817,0,325,8.5,0
126,S,4999,0,325,8.75,0
97,S,4989,0,325,2,0
98,S,4999,0,325,2,0
117,S,4924,0,325,6.5,0
118,S,4999,0,325,6.75,0
111,S,4951,0,325,5,0
112,S,4999,0,325,5.25,0
99,S,4982,0,325,2,0
100,S,4999,0,325,2.25,0
101,S,4992,0,325,2.5,0
102,S,4999,0,325,2.75,0
127,S,4952,0,325,9,0
128,S,4999,0,325,9.25,0
119,S,4964,0,325,7,0
120,S,4999,0,325,7.25,0
117,S,4932,0,325,6.5,0
118,S,4999,0,325,6.75,0
131,S,4874,0,325,10,0
132,S,4999,0,325,10.25,0
113,S,4947,0,325,5.5,0
114,S,4999,0,325,5.75,0
103,S,4958,0,325,3,0
104,S,4999,0,325,3.25,0
105,S,4979,0,325,3.5,0
106,S,4999,0,325,3.75,0
129,S,4935,0,325,9.5,0
130,S,4999,0,325,9.75,0
119,S,4935,0,325,7,0
120,S,4999,0,325,7.25,0
131,S,4616,0,325,10,0
132,S,4999,0,325,10.25,0
107,S,4955,0,325,4,0
108,S,4999,0,325,4.25,0
125,S,4763,0,325,8.5,0
126,S,4999,0,325,8.75,0
115,S,4901,0,325,6,0
116,S,4999,0,325,6.25,0
133,S,4856,0,325,10.5,0
134,S,4999,0,325,10.75,0
117,S,4962,0,325,6.5,0
118,S,4999,0,325,6.75,0
131,S,4884,0,325,10,0
133,S,4762,0,325,10.5,0
132,S,4999,0,325,10.25,0
134,S,4999,0,325,10.75,0
121,S,4813,0,325,7.5,0
122,S,4999,0,325,7.75,0
123,S,4953,0,325,8,0
124,S,4999,0,325,8.25,0
135,S,4935,0,325,11,0
136,S,4999,0,325,11.25,0
127,S,4846,0,325,9,0
128,S,4999,0,325,9.25,0
109,S,4834,0,325,4.5,0
110,S,4999,0,325,4.75,0
121,S,4789,0,325,7.5,0
122,S,4999,0,325,7.75,0
111,S,4968,0,325,5,0
112,S,4999,0,325,5.25,0
129,S,4914,0,325,9.5,0
130,S,4999,0,325,9.75,0
135,S,4791,0,325,11,0
136,S,4999,0,325,11.25,0
123,S,4876,0,325,8,0
124,S,4999,0,325,8.25,0
133,S,4657,0,325,10.5,0
134,S,4999,0,325,10.75,0
137,S,4951,0,325,11.5,0
137,S,4820,0,325,11.5,0
138,S,4999,0,325,11.75,0
138,S,4999,0,325,11.75,0
125,S,4946,0,325,8.5,0
126,S,4999,0,325,8.75,0
133,S,4339,0,325,10.5,0
134,S,4999,0,325,10.75,0
125,S,4685,0,325,8.5,0
126,S,4999,0,325,8.75,0
119,S,4613,0,325,7,0
120,S,4999,0,325,7.25,0
133,S,4614,0,325,10.5,0
134,S,4999,0,325,10.75,0
139,S,4811,0,325,12,0
140,S,4999,0,325,12.25,0
127,S,4933,0,325,9,0
128,S,4999,0,325,9.25,0
135,S,4796,0,325,11,0
136,S,4999,0,325,11.25,0
135,S,4942,0,325,11,0
136,S,4999,0,325,11.25,0
135,S,4867,0,325,11,0
136,S,4999,0,325,11.25,0
139,S,4753,0,325,12,0
140,S,4999,0,325,12.25,0
121,S,4863,0,325,7.5,0
122,S,4999,0,325,7.75,0
127,S,4734,0,325,9,0
128,S,4999,0,325,9.25,0
127,S,3865,0,325,9,0
128,S,4999,0,325,9.25,0
115,S,2947,0,325,6,0
116,S,4999,0,325,6.25,0
123,S,4901,0,325,8,0
124,S,4999,0,325,8.25,0
129,S,4816,0,325,9.5,0
130,S,4999,0,325,9.75,0
129,S,4914,0,325,9.5,0
130,S,4999,0,325,9.75,0
137,S,4851,0,325,11.5,0
138,S,4999,0,325,11.75,0
131,S,4987,0,325,10,0
132,S,4999,0,325,10.25,0
141,S,4776,0,325,12.5,0
142,S,4999,0,325,12.75,0
131,S,4959,0,325,10,0
132,S,4999,0,325,10.25,0
133,S,4967,0,325,10.5,0
134,S,4999,0,325,10.75,0
141,S,4809,0,325,12.5,0
142,S,4999,0,325,12.75,0
137,S,4753,0,325,11.5,0
138,S,4999,0,325,11.75,0
143,S,4990,0,325,13,0
144,S,4999,0,325,13.25,0
133,S,4958,0,325,10.5,0
134,S,4999,0,325,10.75,0
125,S,4880,0,325,8.5,0
126,S,4999,0,325,8.75,0
135,S,4916,0,325,11,0
136,S,4999,0,325,11.25,0
127,S,4955,0,325,9,0
128,S,4999,0,325,9.25,0
145,S,4905,0,325,13.5,0
146,S,4999,0,325,13.75,0
143,S,4868,0,325,13,0
144,S,4999,0,325,13.25,0
135,S,4913,0,325,11,0
136,S,4999,0,325,11.25,0
131,S,4357,0,325,10,0
132,S,4999,0,325,10.25,0
137,S,4959,0,325,11.5,0
138,S,4999,0,325,11.75,0
145,S,4963,0,325,13.5,0
146,S,4999,0,325,13.75,0
133,S,4921,0,325,10.5,0
134,S,4999,0,325,10.75,0
129,S,4885,0,325,9.5,0
130,S,4999,0,325,9.75,0
137,S,4894,0,325,11.5,0
138,S,4999,0,325,11.75,0
139,S,4763,0,325,12,0
140,S,4999,0,325,12.25,0
137,S,4510,0,325,11.5,0
138,S,4999,0,325,11.75,0
147,S,4829,0,325,14,0
148,S,4999,0,325,14.25,0
131,S,4882,0,325,10,0
132,S,4999,0,325,10.25,0
141,S,4842,0,325,12.5,0
142,S,4999,0,325,12.75,0
117,S,4488,0,325,6.5,0
118,S,4999,0,325,6.75,0
149,S,4862,0,325,14.5,0
150,S,4999,0,325,14.75,0
139,S,4796,0,325,12,0
140,S,4999,0,325,12.25,0
147,S,4723,0,325,14,0
148,S,4999,0,325,14.25,0
133,S,4904,0,325,10.5,0
134,S,4999,0,325,10.75,0
135,S,4749,0,325,11,0
136,S,4999,0,325,11.25,0
137,S,4997,0,325,11.5,0
138,S,4999,0,325,11.75,0
129,S,4432,0,325,9.5,0
130,S,4999,0,325,9.75,0
143,S,4928,0,325,13,0
144,S,4999,0,325,13.25,0
141,S,4916,0,325,12.5,0
142,S,4999,0,325,12.75,0
135,S,4906,0,325,11,0
136,S,4999,0,325,11.25,0
119,S,4890,0,325,7,0
120,S,4999,0,325,7.25,0
143,S,4960,0,325,13,0
144,S,4999,0,325,13.25,0
145,S,4976,0,325,13.5,0
146,S,4999,0,325,13.75,0
139,S,4654,0,325,12,0
145,S,4884,0,325,13.5,0
140,S,4999,0,325,12.25,0
146,S,4999,0,325,13.75,0
139,S,4849,0,325,12,0
